business_id,business_city,business_latitude,business_longitude,business_name,business_review_count,business_stars,business_state,business_Take-out,business_Alcohol,business_NoiseLevel,business_Attire,business_Delivery,business_HasTV,business_TakesReservations,business_WheelchairAccessible,business_WaiterService,business_AcceptsCreditCards,business_GoodforKids,business_GoodForGroups,business_PriceRange,business_categories,zip
SdMmB-Yjmj2AlnI1G71AuA,Charlotte,35.1358184814,-80.9388885498,KFC,4,3.0,NC,,,,,,,,,,,,,,"[American (New), Restaurants]",28273
ufXEzi0gr019Iia6OVN7lA,Charlotte,35.3450737,-80.8871383667,Fu Shing II,6,3.0,NC,True,none,average,casual,False,False,False,,False,True,True,False,1.0,"[Chinese, Restaurants]",28216
h3c8XBQTer_3_OirrvUflg,Charlotte,35.2288179005,-80.8430530032,5Church,279,3.5,NC,False,full_bar,loud,dressy,False,True,True,,True,True,False,True,2.0,"[American (New), Restaurants]",28202
ZFdzX-jdfVEO2yQ8sEWp9Q,Charlotte,35.219378,-80.945041,Sbarro,24,2.0,NC,True,none,average,casual,False,False,False,,False,True,True,True,2.0,"[Restaurants, Italian]",28208
Yg72nmS4epd8gyaXKn2o4A,Charlotte,35.1399771,-80.7351685,Mi Pueblo Mexican Grill,44,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Mexican, Restaurants]",28270
IQ73jHD5QXNG4MOqhE6qzw,Charlotte,35.3341026306,-80.7987060547,Long John Silvers,3,1.5,NC,True,,,,,,,,,,,,,"[American (New), Restaurants]",28269
d0j_HjzUYFVuCHNuBPF6DA,Charlotte,35.2264322358,-80.8425682783,City Smoke,78,3.0,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[American (Traditional), Barbeque, Restaurants]",28202
2XU8BqJ81UxQn8SOi01R8g,Charlotte,35.1626388384,-80.7380765199,Honey Bun's Cafeteria,13,4.0,NC,True,none,average,casual,False,False,False,,False,False,True,True,1.0,"[Dim Sum, Chinese, Restaurants]",28227
_YCwkkdiW5KliTK8g8Tlew,Charlotte,35.245547,-80.809477,Heist Brewery,237,3.5,NC,True,full_bar,loud,casual,False,True,False,,True,True,False,True,2.0,"[Food, Breweries, American (New), Restaurants]",28205
4OHAM_ZVrD4xsQL7dJKy6Q,Charlotte,35.1362765,-80.9054054,Cafe South,79,4.0,NC,True,beer_and_wine,average,casual,False,True,True,True,True,True,True,True,1.0,"[Breakfast & Brunch, Caterers, Event Planning & Services, Restaurants]",28273
8unAqwsmtYQrwCqL1IYx-Q,Charlotte,35.2808876,-80.7935579,Chicken Box,20,3.5,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Cafes, Southern, Chicken Wings, Restaurants]",28262
-IpYERO_XHBIaVaWGdmPEg,Charlotte,35.153565,-80.834575,City Tavern,35,2.5,NC,True,full_bar,average,casual,False,True,True,,True,True,False,True,2.0,"[American (New), Restaurants]",28209
WrQo9ryHWgALuM08knK4Vw,Charlotte,35.2615418,-80.836737,Mr Charles Chicken & Fish,8,4.0,NC,True,none,average,casual,False,True,False,,False,True,True,False,2.0,"[Seafood, Restaurants]",28206
IAjnFU8VeWN9yo5m3NWWYA,Charlotte,35.2162914695,-80.8549332619,All American Pub,69,3.5,NC,True,full_bar,loud,casual,False,True,False,,True,True,False,True,2.0,"[Nightlife, Bars, American (New), Sports Bars, Restaurants]",28203
N-jfUfIei1WP6ceQB9oRCw,Charlotte,35.1795027,-80.8840464,Ihop,7,1.5,NC,True,none,loud,casual,False,False,False,,True,True,True,True,1.0,"[Breakfast & Brunch, American (New), Restaurants]",28217
Cbm9WtXkOLcQ6u35O3zFOA,Charlotte,35.154495,-80.875159,Doan's,110,4.0,NC,True,beer_and_wine,average,casual,False,True,True,True,True,True,True,True,2.0,"[Vegetarian, Vietnamese, Asian Fusion, Restaurants]",28217
kz_-Z9x1ffigBckrhrYpKw,Charlotte,35.1521302,-80.8416787,American Roadside,51,3.0,NC,True,beer_and_wine,average,casual,False,True,False,True,False,True,True,True,1.0,"[Burgers, American (Traditional), Restaurants]",28210
nDMqBGHBmdjHapvtjBtkwg,Charlotte,35.1997979674,-80.842294693,JJ's Red Hots,133,4.0,NC,True,beer_and_wine,average,casual,False,True,True,True,False,True,True,True,1.0,"[Caterers, American (Traditional), Event Planning & Services, Restaurants]",28203
vWU4I-1g-Cf9w-aWeNCuRw,Charlotte,35.2044659,-80.792443,Bean Vegan Cuisine,83,4.0,NC,True,beer_and_wine,quiet,casual,False,False,False,,True,True,True,True,2.0,"[Vegetarian, Gluten-Free, Vegan, Restaurants]",28205
vtx6CBAGAMq_vQpSyXmZaw,Charlotte,35.3495452064,-80.8439844847,Twilight Lounge,18,3.5,NC,True,full_bar,average,casual,False,True,True,,True,True,False,True,2.0,"[Nightlife, Trinidadian, Caribbean, Bars, Restaurants]",28269
1qgy9kz5TQaTm-9qcoATwg,Charlotte,35.1272392273,-80.8772888184,Light Rail Family Restaurant,9,4.0,NC,True,none,average,casual,False,True,False,,True,True,True,True,1.0,"[American (Traditional), Restaurants]",28210
auY20UqUcNCA3NovX8NnOQ,Charlotte,35.2131096197,-80.8351922035,Which Wich,26,4.0,NC,True,none,very_loud,casual,False,False,False,,False,True,True,True,1.0,"[Sandwiches, Restaurants]",28204
csdg3ZSLpI9PJmb0esKBnw,Charlotte,35.29441,-80.74247,Don Pedro Mexican Restaurant,33,4.0,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[Latin American, Mexican, Restaurants]",28213
C3QfGqD3qjWUbwBOkEjqSQ,Charlotte,35.3070841,-80.7209367,Domino's Pizza,4,3.5,NC,True,none,average,casual,True,False,False,True,False,True,,False,1.0,"[Pizza, Restaurants]",28213
yjL8-WmQMpweDNGArchAOw,Charlotte,35.219378,-80.945041,A Taste Of Carolina,5,3.0,NC,False,full_bar,loud,casual,False,True,False,,,True,False,True,2.0,"[American (Traditional), Restaurants]",28208
KZ3FKcto4dZz0c7uoRSV6Q,Charlotte,35.0405496485,-80.8614063263,Pio Pio Ballantyne,36,3.5,NC,True,full_bar,average,casual,False,True,True,,True,True,True,True,2.0,"[Peruvian, Latin American, Comfort Food, Restaurants]",28277
7PMBV_jpjiUvdoZc-i1uww,Charlotte,35.319499,-80.952736,Mr Geero,17,4.0,NC,True,none,quiet,casual,False,True,False,,False,True,True,True,1.0,"[Greek, Restaurants]",28214
uQ1A9spWBHXOQhSF7y3Nyw,Charlotte,35.095965,-80.780178,Portofinos,42,3.5,NC,True,beer_and_wine,average,casual,False,True,True,,True,True,True,False,2.0,"[Restaurants, Pizza, Italian]",28277
EZU__cpyxahCBzq6VAfZIQ,Charlotte,35.162006,-80.886268,"Minoda's Japanese Steak House, Sushi Bar, & Izakaya",36,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Tapas/Small Plates, Sushi Bars, Japanese, Restaurants]",28217
iDvGxQiJegcYlf0vJxZV-w,Charlotte,35.08945,-80.869378,Jimmy John's,3,4.5,NC,True,none,average,casual,True,False,False,,,True,True,True,1.0,"[Food, Food Delivery Services, Delis, Sandwiches, Restaurants]",28226
QRLo5dvsir_0-Xi9BrHcjw,Charlotte,35.219076,-80.796646,Crazy Taco,10,3.5,NC,True,,average,casual,False,True,False,,True,True,True,True,1.0,"[Mexican, Restaurants]",28205
akYe4za4jNTJbBKqF-KRBA,Charlotte,35.1175657951,-80.8566120783,Salsarita's Fresh Cantina,11,4.0,NC,True,full_bar,average,casual,False,True,False,True,False,True,True,True,1.0,"[Mexican, Restaurants]",28210
xefCNN_NNtCgVS9YwbfEmA,Charlotte,35.266146,-80.836885,Bobs Carry Out Pileem Up,3,2.5,NC,True,,average,casual,False,False,False,,False,True,True,False,1.0,"[Burgers, Fish & Chips, Restaurants]",28206
qWzxhlUq472AlcFTGNlhZQ,Charlotte,35.170862,-80.850106,Maverick Rock Taco,136,3.5,NC,True,full_bar,loud,casual,False,True,True,,True,True,True,True,2.0,"[Bars, Mexican, Nightlife, Restaurants]",28209
0Vczk_zvQgsUGTrnBzfIZg,Charlotte,35.2274621,-80.8388937,Bonsai Fusion Restaurant,24,4.0,NC,True,none,loud,casual,False,False,False,,False,True,False,True,2.0,"[Sushi Bars, Asian Fusion, Restaurants]",28202
iMFJhOX9-1Mtg_GX_mUO8w,Charlotte,35.223606,-80.944204,Beaudevin,102,4.0,NC,True,full_bar,quiet,casual,False,True,False,,True,True,False,True,2.0,"[Bars, Wine Bars, Tapas/Small Plates, Sandwiches, Restaurants, Nightlife]",28208
EfyrtoGJSjwiYoHIJy9iSA,Charlotte,35.2016127235,-80.8445799351,Jersey Mike's Subs,6,4.0,NC,True,none,,casual,False,True,False,,,True,True,True,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]",28203
0pikmKdTttjRlDHRS68z0w,Charlotte,35.1434659,-80.87606,Taqueria La Unica,11,4.0,NC,True,,,casual,False,True,False,,True,True,True,True,1.0,"[Mexican, Restaurants]",28210
cbBNL7Q0CIrIRkFkziMzFg,Charlotte,35.099179,-80.7789313,Cinebarre,115,3.0,NC,False,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[Arts & Entertainment, American (New), Bars, Nightlife, Cinema, Restaurants]",28277
KQRDftjIbGy2X2HVwm7ytg,Charlotte,35.2965774536,-80.7570037842,Da Vinci's Pizza,23,4.0,NC,True,none,average,casual,True,True,False,,True,True,True,True,1.0,"[Pizza, Sandwiches, Salad, Restaurants]",28262
COzxp1zY_Eb8eXMOMlJwXg,Charlotte,35.2497634553,-80.8151185513,Tanners Restaurant,8,3.0,NC,True,,quiet,casual,,True,False,,,True,True,True,1.0,"[Fast Food, Restaurants]",28206
vegdbMOoB5x4LQuHaXxcyQ,Charlotte,35.308833,-80.750761,Lakefront Restaurant,5,3.5,NC,True,full_bar,average,casual,False,True,True,,True,True,True,True,2.0,"[American (Traditional), Restaurants]",28262
lqjL3Kn6FZnGp8vTm2rdyQ,Charlotte,35.1606216431,-80.8759994507,Morazan,3,4.0,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,1.0,"[Latin American, Restaurants]",28210
nCv2hQH-j7zEMIU1fPqvlA,Charlotte,35.2140784931,-80.8546889776,Nova's Bakery,41,4.0,NC,True,none,quiet,casual,False,False,False,,False,True,True,False,1.0,"[Bakeries, Food, Breakfast & Brunch, Restaurants]",28203
KvAUvcVv9Xsb1-uX8dz9LA,Charlotte,35.1764450222,-80.8794600517,Arepas Grill,16,4.0,NC,True,,quiet,casual,False,False,False,,True,True,True,True,1.0,"[Latin American, Restaurants]",28217
qQFV4oWaOCSHNLEu07tjMw,Charlotte,35.053494,-80.811756,Hawthornes New York Pizza & Bar,43,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Bars, Pizza, Nightlife, Restaurants]",28277
4eWKhiixHQcEvQpwIPvT0g,Charlotte,35.2194349,-80.8136986,The Peculiar Rabbit,214,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,False,True,2.0,"[Gastropubs, Restaurants]",28205
fRXQncRecryQrd773p7RDQ,Charlotte,35.336302,-80.961875,MVP's Raw Bar & Grill,10,2.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,1.0,"[Seafood, Bars, American (Traditional), Nightlife, Restaurants]",28214
H8rjGKW1ytYadJj0C2dkjg,Charlotte,35.152852,-80.840464,AZN Azian Cuizine,57,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Seafood, Sushi Bars, Asian Fusion, Restaurants]",28210
bgOVREi-uu2UJUJXm-6LzA,Charlotte,35.2273081543,-80.8430749905,Juan Taco,7,3.5,NC,True,none,average,casual,,False,False,,False,True,True,True,1.0,"[Food, Tex-Mex, Food Trucks, Restaurants]",28246
iWYC_DYEoNN24ZV2P4AVJQ,Charlotte,35.085973,-80.847225,The Rusty Onion,47,3.5,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Pubs, Bars, Pizza, Nightlife, Restaurants]",28226
INmNgf05BuhP0AlxMYwddg,Charlotte,35.202742,-80.760936,Nile Ethiopian Food and Spices,4,5.0,NC,True,none,quiet,casual,False,True,True,,True,True,True,True,2.0,"[Food, Grocery, Ethiopian, Restaurants]",28205
X6fm6mRM1vuWLgvEy5VoYA,Charlotte,35.2356998,-80.9428041,Tacos Don Sammy,3,4.5,NC,True,,,casual,False,False,False,,,False,True,True,1.0,"[Mexican, Restaurants]",28214
WzWTE_TNv4XDkN7m_KDWxA,Charlotte,35.213449,-80.825939,Viva Chicken,220,4.5,NC,True,beer_and_wine,average,casual,False,True,False,,False,True,True,True,1.0,"[Peruvian, Restaurants]",28204
t66ThF12XJVpGpnnem-GqQ,Charlotte,35.0536525149,-80.8121496777,Toast Cafe Ballantyne,79,4.0,NC,True,full_bar,average,casual,False,False,False,,True,True,True,True,2.0,"[Breakfast & Brunch, Restaurants]",28277
Ggrdbf2ionLPquxnuscDsw,Charlotte,35.3059351,-80.8555482,Cook Out,4,4.0,NC,True,,,casual,True,,True,,,True,True,True,1.0,"[Fast Food, Restaurants]",28216
WGi8SoROA3J1OeVwIurmHw,Charlotte,35.3127426,-80.7432269,Chipotle Mexican Grill,24,3.5,NC,True,none,loud,casual,False,False,False,,False,True,True,True,1.0,"[Fast Food, Mexican, Restaurants]",28262
C7EonfwiWEOVpwuGWchJSA,Charlotte,35.2968559265,-80.7576217651,Hwy 55 Burgers Shakes & Fries,10,3.0,NC,True,none,average,casual,False,False,False,True,True,True,True,False,1.0,"[Burgers, Cheesesteaks, American (Traditional), Restaurants]",28262
mpcOh0HzArc52cZVWQSnCg,Charlotte,35.202501,-80.866015,Penn Station East Coast Subs,15,3.5,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Sandwiches, Restaurants]",28203
9BDhzID4YFmtXc8ntYkcVA,Charlotte,35.220249176,-80.9473342896,Wendy's,5,4.5,NC,True,none,loud,casual,False,True,False,,False,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]",28208
GHjhzsmGO9LhljiYqRq2rQ,Charlotte,35.0306812478,-80.8519340275,IHOP,9,4.0,NC,True,,,casual,False,False,False,,True,True,True,True,1.0,"[Breakfast & Brunch, Restaurants]",28277
ZtTFN5WeYVYqey1-mxIxmA,Charlotte,35.215023,-80.854523,Crispy Crepe,124,3.5,NC,True,none,average,casual,False,True,False,,True,True,True,True,2.0,"[Creperies, Breakfast & Brunch, Cafes, Restaurants]",28203
6M9tjZCPNJ1nNM9-ib8CgQ,Charlotte,35.1010175,-80.987196,Buffalo Wild Wings,26,2.5,NC,True,full_bar,loud,casual,False,True,False,,True,True,True,True,2.0,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants]",28273
Rmoa8mDitKD4nDrpN50sig,Charlotte,35.1282029223,-80.9425091748,Milano's Pizza & Pasta,17,3.5,NC,True,beer_and_wine,average,casual,True,,False,,True,True,True,True,1.0,"[Restaurants, Pizza, Italian]",28273
ngCRSblkhes9AtGPj9_reQ,Charlotte,35.243591,-80.896154,Freedom Family Restaurant,4,4.0,NC,True,,,,False,,False,,,True,True,,1.0,"[American (Traditional), Diners, Restaurants]",28208
zFXEy_jlNHJ3MaZpyhvqGA,Charlotte,35.160745,-80.875674,Morazán Restaurante,3,3.5,NC,True,full_bar,,casual,False,True,False,True,True,True,True,True,1.0,"[Spanish, Latin American, Mexican, Restaurants]",28217
foUl4SFiClz_5yP3dy4yrw,Charlotte,35.1967926025,-80.8258590698,Napa on Providence,75,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,False,True,2.0,"[Restaurants, American (New), Italian]",28207
0Ayzd0haow5Ek3CdfZg5bA,Charlotte,35.2235908508,-80.9423751831,Hissho Sushi,19,3.5,NC,True,beer_and_wine,average,casual,False,True,False,,True,True,True,False,2.0,"[American (New), Restaurants]",28208
frgsKRMjvUyrQjx7M93KUg,Charlotte,35.056981,-80.8505629,Vine American Kitchen,65,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,False,True,2.0,"[American (New), Restaurants]",28277
oUF61tCSUlnXRQPKZR3DYg,Charlotte,35.211730957,-80.9379806519,Speedway Grill and Cafe,5,2.5,NC,,,,,,,,,,,,,,"[Food, American (Traditional), Restaurants]",28208
5HhX4bSsIhbeuDoGTqEcgg,Charlotte,35.0558598,-80.835121,Which Wich,13,4.0,NC,True,none,quiet,casual,False,False,False,,False,True,True,True,1.0,"[Sandwiches, Restaurants]",28277
3-2yz7oIwZVMl5JNZSqLXw,Charlotte,35.235092,-80.787771,Letty's,31,4.0,NC,True,full_bar,average,casual,False,False,True,True,True,True,True,True,2.0,"[American (New), Sandwiches, Restaurants]",28205
8xizmZCds04qmKdCJEw18Q,Charlotte,35.156298,-80.823714,Firehouse Subs,5,2.5,NC,True,,,casual,True,True,False,,,True,True,True,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]",28211
ap1F9dQZn8KRZFjWRetLew,Charlotte,35.0982218,-80.7784356,Firehouse Subs,9,4.0,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]",28277
bTydlGDMk5QsnX9tkNBL7A,Charlotte,35.0513207,-80.7705561,Wendy's,6,1.5,NC,True,none,quiet,casual,False,,False,,False,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]",28277
O2c6M8VB3m8tR7zE7khxmw,Charlotte,35.08788871,-80.7838439941,BT's Burger Joint,16,3.5,NC,True,beer_and_wine,loud,casual,False,True,False,,True,True,True,True,2.0,"[Burgers, Restaurants]",28277
CkImMpjQrEOjyohxzPbqtw,Charlotte,35.3344841763,-80.8142863778,Hwy 55 Burgers Shakes & Fries,18,3.0,NC,True,none,average,casual,False,False,False,,True,True,True,True,1.0,"[Burgers, Cheesesteaks, American (Traditional), Restaurants]",28269
zqA4qJnFaVHrHJmOmQtzNw,Charlotte,35.306173,-80.752672,China Buffet,31,3.5,NC,True,beer_and_wine,average,casual,False,False,True,True,True,True,True,True,2.0,"[Sushi Bars, Buffets, Chinese, Restaurants]",28262
T1ucnWtkgIcoK7LwPZUEuA,Charlotte,35.0620592742,-80.7727431745,BT's Burger Joint,36,3.5,NC,True,beer_and_wine,quiet,casual,False,True,False,,False,True,True,True,2.0,"[Burgers, Hot Dogs, Sandwiches, Restaurants]",28277
9fcSfDo_U0q0u2DuOo7FgQ,Charlotte,35.22073,-80.816886,Joe Hoopers Neighborhood Pub,54,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,1.0,"[Bars, American (New), Nightlife, Restaurants]",28205
COquqpjSuZuUi1IbblM4Ew,Charlotte,35.2264493,-80.8425319,Trade Restaurant and Bar,7,4.0,NC,True,full_bar,quiet,casual,False,True,True,True,True,True,False,True,2.0,"[American (Traditional), American (New), Restaurants]",28202
pLm_fB5wxWG06pYRsybNvw,Charlotte,35.0226467,-80.8468071,Oggi,68,4.0,NC,True,beer_and_wine,average,casual,False,True,True,,True,True,True,True,2.0,"[Restaurants, Italian]",28277
bjdCWCvMcZ5ZYZ461LBcZg,Charlotte,35.311359,-80.746403,Tulips Indian Cuisine,32,3.0,NC,True,none,average,casual,True,True,True,True,True,True,True,True,2.0,"[Indian, Restaurants]",28262
mVxkjkrtdxpdf35Zy3Z68A,Charlotte,35.0303097,-80.8535521,Papa Murphy's,7,3.5,NC,,,,,,,,,,True,,,1.0,"[Food, Do-It-Yourself Food, Pizza, Restaurants]",28277
-LSe47iB69VM1NaipPeRMg,Charlotte,35.226366,-80.842911,Onoki Sushi Bar,11,2.0,NC,,none,quiet,,,False,False,,False,,,,,"[Sushi Bars, Restaurants]",28280
eSzd3NNX6rf-qrLNP91OOg,Charlotte,35.1454981851,-80.9305038303,Carmella's Pizza Grill,12,3.0,NC,True,full_bar,average,casual,True,True,False,,True,True,True,True,1.0,"[Pizza, Restaurants]",28273
HPJXAmhjM4EfE5vJ_uIr6A,Charlotte,35.1927328,-80.8735693,Las Americas,5,3.5,NC,True,none,quiet,casual,False,True,False,,True,True,True,True,1.0,"[Latin American, Colombian, Restaurants]",28209
rQ87T7pvTJ4H7K-vYYTQfA,Charlotte,35.2190043397,-80.9436196328,Genghis Grill,35,3.0,NC,True,none,loud,casual,False,False,False,,False,True,True,True,2.0,"[Mongolian, Restaurants]",28208
8ObIrduWIFbCM_zM7I75Wg,Charlotte,35.1032484,-80.9878177,Firehouse Subs,6,3.5,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]",28273
AJE1QdWPBSPs5qToSpXOcw,Charlotte,35.1638157,-80.8761142,Lupitas Carniceria & Tortilleria,4,4.0,NC,True,none,loud,casual,False,False,False,,False,True,False,False,2.0,"[Mexican, Restaurants]",28217
FhRQSkZwSYVJKIeDab4Dzg,Charlotte,35.3475984,-80.8585564,East Coast Wings & Grill,45,3.5,NC,True,full_bar,average,casual,False,True,False,False,True,True,True,True,2.0,"[American (Traditional), Restaurants]",28216
AlxZVcq_DOobj6RwTejrXg,Charlotte,35.2265648825,-80.8430627749,Uncle Maddio's Pizza Joint,29,4.0,NC,True,none,loud,casual,False,False,False,,False,True,True,True,1.0,"[Pizza, Restaurants]",28202
rR4Xojo3B_KvXcJ3NQEMvQ,Charlotte,35.148102,-80.92483,Oriental Cuisine,4,3.5,NC,True,,,casual,True,,False,,,True,True,,2.0,"[Chinese, Restaurants]",28217
0zhe1C7G5lZNbd_gTyPilQ,Charlotte,35.227415,-80.84523,e2GO,10,3.5,NC,True,none,average,casual,False,False,False,,False,True,True,False,1.0,"[Breakfast & Brunch, Sandwiches, Restaurants]",28202
wA1P0SK0LjRwPy8JBCR8mw,Charlotte,35.153852,-80.87657,The Burrito Factory,67,4.5,NC,True,none,average,casual,True,True,False,True,False,True,True,True,1.0,"[Mexican, Tex-Mex, Restaurants]",28217
TerqRmnDLmqwNFyHVLbmkg,Charlotte,35.089846,-80.867187,Jet's Pizza,7,3.0,NC,True,none,average,casual,True,True,True,True,False,True,True,True,2.0,"[Pizza, Restaurants]",28226
U2JW2qOGnjqPhREgUR__XA,Charlotte,35.317641,-80.771745,Nona's Sweets,17,3.0,NC,True,none,,casual,False,False,False,,False,True,True,True,1.0,"[Bakeries, Food, Cafes, Restaurants, Desserts]",28262
w1BaqkvQ8R-0aEcwvnnG1g,Charlotte,35.0246929,-80.8365235,Red Bowl Asian Bistro,6,2.5,NC,True,full_bar,average,casual,False,True,,,True,True,True,True,2.0,"[Asian Fusion, Restaurants]",28277
--pOlFxITWnhzc7SHSIP0A,Charlotte,35.171127,-80.807119,Block & Grinder,109,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,False,True,2.0,"[American (New), Restaurants]",28211
HdPfaTXxyWhiefTSurx3ZQ,Charlotte,35.33702,-80.756294,Curry n Cake,13,3.0,NC,True,none,loud,casual,False,False,False,,False,True,True,False,2.0,"[Bakeries, Food, Indian, Restaurants]",28262
tSg2obMM9BsSwPY1EFaHig,Charlotte,35.258158,-80.7777909,Lempira Restaurant,10,4.0,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[Latin American, Restaurants]",28213
5pDcg4TpMSyP7Is50LBFoA,Charlotte,35.1979911,-80.8262151,Hubee D's,30,4.0,NC,True,beer_and_wine,average,casual,False,True,False,,False,True,True,True,1.0,"[Sandwiches, Chicken Wings, Restaurants]",28207
4NA8eVNA-41mcUK_QZYu1Q,Charlotte,35.3086843,-80.7484324,McDonald's,4,4.0,NC,True,none,average,casual,False,True,False,,False,True,True,True,2.0,"[Burgers, Fast Food, Restaurants]",28262
tXeXtTOvVLm_xGgaMEuoTA,Charlotte,35.2189966,-80.797147,Euro Grill & Cafe,24,4.5,NC,True,none,quiet,casual,False,True,False,,True,True,True,True,1.0,"[Turkish, American (New), Restaurants]",28205
jHAfKpTlY1LdpM_QgJO2yQ,Charlotte,35.153939,-80.8317551,Cheescake Factory,7,3.5,NC,True,full_bar,average,casual,False,True,True,,,True,True,True,2.0,"[Steakhouses, American (New), Restaurants]",28211
h2VtyNdh32eyEN44T5kqPw,Charlotte,35.241665,-80.798193,"Smell, No Taste!",3,4.0,NC,True,,quiet,casual,False,True,False,,,,,True,2.0,"[Restaurants, African]",28205
lZ4yGHhZrefttO3ZM88oBw,Charlotte,35.2285766909,-80.8425138855,Cowbell Burger & Whiskey Bar,121,4.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,False,True,2.0,"[Burgers, Bars, Nightlife, Restaurants]",28202
dZO5sijj4hUwhV2z9meh0A,Charlotte,35.225378,-80.841961,Fuji Hibachi & Teriyaki Grill,17,3.5,NC,True,beer_and_wine,average,casual,True,True,False,True,False,True,True,True,1.0,"[Food, Bubble Tea, Japanese, Beer, Wine & Spirits, Restaurants]",28202
_JPzBYy24mIK-Iq6xv460A,Charlotte,35.2310245,-80.8381266,TK Cafe,6,3.5,NC,True,none,quiet,casual,False,True,False,True,False,True,True,True,1.0,[Restaurants],28202
2LReRp3yoccIQDV8LYaSqw,Charlotte,35.2270869,-80.8431267,Ivy Burger Co,4,3.5,NC,True,none,average,casual,False,False,False,,False,True,True,False,1.0,"[Burgers, Restaurants]","e, NC"
lEOzmm_S6ptr9-JVwd4LLw,Charlotte,35.1158873502,-80.856817404,McDonald's,3,1.5,NC,True,none,average,casual,False,True,False,,,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]",28210
s4S0BJlgW7eNpt4JqeMRZg,Charlotte,35.1069699,-80.806871,Jade Dragon,17,4.5,NC,True,full_bar,quiet,casual,True,True,,,True,True,True,True,1.0,"[Chinese, Restaurants]",28226
dhAzUmAFI0KY3L--hXwMhQ,Charlotte,35.225378,-80.841961,Bubble,44,3.0,NC,False,full_bar,very_loud,dressy,False,True,True,,True,True,False,True,2.0,"[Tapas/Small Plates, Bars, Nightlife, Lounges, Restaurants]",28202
RLb2QD5xjXeh47nwTWCp4A,Charlotte,35.177536,-80.889975,Chicken King,5,4.5,NC,True,none,average,casual,,True,,,False,True,True,True,1.0,"[Fast Food, Restaurants]",28217
ugnkhOtu4bZziV9JJYWN0w,Charlotte,35.1686070885,-80.8760010079,Malone's Pourhouse,4,2.5,NC,,,,casual,,,,,,,,False,1.0,"[Bars, Restaurants, Nightlife, American (New), Sports Bars, Sandwiches]",28217
GhgR_497U6hXKqPGmQKKMg,Charlotte,35.1504493,-80.8401007,J. Sams Wine Bar,22,4.0,NC,False,full_bar,very_loud,casual,False,True,True,,,True,False,True,2.0,"[Bars, Shopping, Art Galleries, Arts & Entertainment, Wine Bars, Nightlife, American (New), Restaurants]",28210
DO3XP1OOGqaGycUcSdtZ6w,Charlotte,35.2277626,-80.8379816,Local Loaf: Bakery & Restaurant,64,4.0,NC,True,beer_and_wine,average,casual,False,False,False,True,True,True,True,True,1.0,"[Bakeries, Food, Breakfast & Brunch, Delis, Restaurants]",28202
_xczdepRHcB-4RktSA3xgw,Charlotte,35.162832,-80.737656,Korean Restaurant,11,4.5,NC,True,,average,casual,False,False,False,,False,True,True,True,2.0,"[Korean, Restaurants]",28227
Oa2dOUzRic8Hvgdh3EAFuw,Charlotte,35.210707,-80.859637,Luciano's Ristorante Italiano,96,4.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,False,True,2.0,"[Restaurants, Italian]",28203
rt_ILnt00CGWeleTr4CxlA,Charlotte,35.225324,-80.842187,La Tagliatella EpiCentre,46,3.0,NC,True,full_bar,average,casual,False,True,True,,True,True,True,True,2.0,"[Restaurants, Pizza, Italian]",28202
