reviewer_id,reviewer_average_stars,reviewer_fans,reviewer_name,reviewer_review_count,reviewer_yelper_since,reviewer_funny_votes,reviewer_useful_votes,reviewer_cool_votes,reviewer_total_votes,reviewer_num_friends,reviewer_years_elite,reviewer_currently_elite,reviewer_num_compliments
6haxuID5ulEVALnOhs89XA,3.81,14.0,Shams,475.0,2010-12,0,0,0,0,5,1,0,38
HzH2dW8ZXynAMBv5oMyiww,3.33,0.0,Amanda,3.0,2012-06,0,0,0,0,0,0,0,0
oV4GZukupoGDdIDoyqBEAQ,4.56,0.0,Scott,11.0,2014-02,0,0,0,0,0,0,0,0
PASMtgd87XNDjhaHSnaciA,3.91,0.0,Amber,22.0,2012-01,0,0,0,0,0,0,0,0
9b8yxm4j_Wu8IbC2Kj759g,5.0,0.0,Ester,3.0,2013-07,0,0,0,0,0,0,0,0
WlF6_xkxkhFr9bjak5100A,5.0,0.0,Tim,1.0,2010-07,0,0,0,0,0,0,0,0
D86vgY2iMOZ7iY2tB_fwyA,4.67,0.0,Doug,3.0,2014-08,0,0,0,0,0,0,0,0
HfXBZet9BqrMo22OyoV63w,3.0,0.0,Jodi,4.0,2014-08,0,0,0,0,0,0,0,0
GZTd2JNhuKkM6R9ebjnrLw,4.33,0.0,Suhasini,3.0,2014-05,0,0,0,0,1,0,0,0
Y_xqNnN71bswlgE3aeT-Iw,5.0,0.0,Bill,1.0,2015-01,0,0,0,0,0,0,0,0
YYokr7WERc-IPWXy8tjMiw,3.33,0.0,Elyn,3.0,2011-03,0,0,0,0,1,0,0,1
WoYF6KiE6nJDvoOGsrNlNA,4.0,0.0,Charles,1.0,2012-04,0,0,0,0,0,0,0,0
Q9ZfMzmLYIUygjjVCjAsPw,3.0,0.0,Perry,2.0,2012-05,0,0,0,0,0,0,0,0
l6_WHpqFbsj-R1MfLwcIrA,5.0,0.0,Eryn,1.0,2011-12,0,0,0,0,0,0,0,0
Vm0SUL2vP7-2MLApzylx1A,2.58,1.0,Bobzond,10.0,2011-09,0,0,0,0,0,0,0,2
hzQ-50wZOKbf4rJveIcHeg,5.0,0.0,Laura,1.0,2012-10,0,0,0,0,0,0,0,0
mUSjy7pmcAC5IGfJbBWhvA,4.8,0.0,Amy,6.0,2011-03,0,0,0,0,2,0,0,0
KlHycAbih2EfbSanCrUnLw,3.5,0.0,Shannon,2.0,2012-11,0,0,0,0,0,0,0,0
qfF1aVL0m-v2lUIOISPK0Q,5.0,0.0,Jarrett,1.0,2013-02,0,0,0,0,0,0,0,0
-gYIiFZ1Xn-AmwjEXOaiYg,5.0,0.0,Jeff,1.0,2013-02,0,0,0,0,0,0,0,0
u6VZAszfuylriytDU66gxw,3.82,24.0,Mike,609.0,2009-09,0,0,0,0,434,3,1,210
ja8RIz2BdYd_yY9i3ZJB3A,1.5,0.0,Eddie,2.0,2012-09,0,0,0,0,2,0,0,0
r_lviS-IIBB0x45Qm8prFg,5.0,0.0,Donis,1.0,2013-09,0,0,0,0,0,0,0,0
BOlHdp-5eFRoPV3SgyLkww,3.33,0.0,Paul,4.0,2013-10,0,0,0,0,0,0,0,0
YA0C9JY9pY4VfddIJ7hBMg,3.62,0.0,Esther,13.0,2012-09,0,0,0,0,0,0,0,0
QaXSJM-DsSGbtCUDnakgfA,2.0,0.0,Brian,2.0,2013-07,0,0,0,0,3,0,0,0
o0LXfe6hyjJsFpehecdbPw,3.82,0.0,Angel,21.0,2014-01,0,0,0,0,1,0,0,1
DOYO7U7Q6-hbu3SGO9doGA,4.74,0.0,Elena,23.0,2013-10,0,0,0,0,0,0,0,0
dMYx2Ov-SuAcDx9eYAWtMg,5.0,0.0,Steven,1.0,2014-02,0,0,0,0,0,0,0,0
H9kO5-6t1VkCimzYyFHBmw,3.8,0.0,Ed,5.0,2013-04,0,0,0,0,0,0,0,0
4GOKvbq2BF5l83eOxGnvfQ,5.0,0.0,Kim,6.0,2014-04,0,0,0,0,0,0,0,0
gGwF1XK4F1F5SYCA2hDoBQ,3.57,1.0,Leslie,47.0,2010-09,0,0,0,0,0,0,0,2
9PRBxpYi-Kc-QrthPnjfEQ,4.67,0.0,Kristen,3.0,2011-04,0,0,0,0,0,0,0,0
d9sFZuRHUa_UEgvX9QhK5Q,5.0,0.0,Kathryn,2.0,2011-07,0,0,0,0,0,0,0,0
cvCulSdCHcv0HOZTmP9iYA,5.0,0.0,G,2.0,2012-03,0,0,0,0,0,0,0,0
a6SuDbtyIzRBheisaH5Z1w,3.25,0.0,Amy,4.0,2014-07,0,0,0,0,0,0,0,0
MATJtNpr3SgskUGHKPks1Q,3.33,0.0,Allie,3.0,2014-06,0,0,0,0,0,0,0,0
Z7TdAydyOhgg71T7AWXzjg,4.67,0.0,Jorge,3.0,2011-08,0,0,0,0,0,0,0,0
o6MvaUUzzBDKnjIQ7j3mxg,4.24,0.0,Jenn,33.0,2010-05,0,0,0,0,0,0,0,1
L6PgyB7swCIePep34lkZnQ,3.88,0.0,Chris,8.0,2013-11,0,0,0,0,0,0,0,0
5CWdAcuKMtqyJ44XUmx_dg,3.33,0.0,GIANFRANCO,6.0,2009-02,0,0,0,0,0,0,0,0
WmDz9-ONQUYzJCrpJI3m-A,3.25,0.0,Susan,4.0,2014-01,0,0,0,0,0,0,0,0
Bezfd-iUoNwWNZiR23lykQ,2.8,0.0,Wes,5.0,2009-05,0,0,0,0,0,0,0,0
tSfvDDm2Db2C9UeqOmzMJQ,5.0,0.0,Kat,3.0,2013-12,0,0,0,0,0,0,0,5
bF3ROITnSjy6YQNIujN8Mw,3.89,0.0,D,18.0,2013-07,0,0,0,0,0,0,0,0
TjZMyYxXeiAlKB988JJKGg,3.87,8.0,Brandon,140.0,2008-01,0,0,0,0,7,1,0,63
mnj6TJJZ9tIi1GGfp7OssA,3.33,0.0,marcia,4.0,2009-01,0,0,0,0,0,0,0,0
QFSVApbH-A0AwfCcKFTiBw,4.67,0.0,Pegs,3.0,2011-09,0,0,0,0,3,0,0,0
vfTQ4xuH9fG44R09UKo4vg,2.5,0.0,Mary,2.0,2014-11,0,0,0,0,0,0,0,0
734gyydrjI8NSBtbY4QPUA,1.0,0.0,Brittany,2.0,2014-09,0,0,0,0,1,0,0,0
fw4W4ptjoBTDt3TBF23ldg,4.17,0.0,Christina,6.0,2011-01,0,0,0,0,0,0,0,0
1QOcvpj6XHE0dkEXcw9Myw,4.67,0.0,Beth,7.0,2014-12,0,0,0,0,0,0,0,0
_s3XHsL7rrANujtMCXHHzg,2.0,0.0,Craig,1.0,2014-07,0,0,0,0,0,0,0,0
tG87gE_4Zn0cHMDhKloPdQ,2.33,0.0,Pamela,3.0,2013-05,0,0,0,0,0,0,0,0
JrVkjlusF36NK59mZlhy9Q,4.0,0.0,Will,2.0,2013-02,0,0,0,0,0,0,0,0
x4sLpj3Nv4zmsEzyMwuK4g,4.2,0.0,Santina,6.0,2012-08,0,0,0,0,0,0,0,0
JKzVaWmAIYqXx2POQyN5YQ,5.0,1.0,Tammy,2.0,2011-04,0,0,0,0,10,0,0,0
oqMSY-6LVvNE3UVdrU8DPA,5.0,0.0,Destyn,1.0,2012-09,0,0,0,0,0,0,0,0
LI_NTirdrkb2N-nNHPgbXA,5.0,0.0,Jeremy,1.0,2011-11,0,0,0,0,0,0,0,0
KQpyNa8AMolzDrVjx-0khQ,3.5,0.0,Lillie,2.0,2014-02,0,0,0,0,1,0,0,0
bqRykJLBtT_5wnbpoByppw,5.0,0.0,Antonio,1.0,2014-02,0,0,0,0,4,0,0,0
mPs2EzvYKW0WQwbmSa9zvg,5.0,0.0,Sally,1.0,2014-07,0,0,0,0,0,0,0,0
o2TXnK8zPXjEIWcUR5pXrQ,4.0,0.0,Charles,5.0,2013-02,0,0,0,0,0,0,0,0
Un1sddoMVa-RTiAa1W4tXg,5.0,0.0,Lindsey,2.0,2014-06,0,0,0,0,1,0,0,0
CU4sRM2OI-LUT8EVmvQyHw,3.62,0.0,AJ,14.0,2014-07,0,0,0,0,0,0,0,1
c7aS3oWQ_ozO9DX8wanBfw,5.0,0.0,Doug,1.0,2013-02,0,0,0,0,0,0,0,0
eNfEEyvD7kvlDRITlIlUtw,3.0,0.0,Ferris,2.0,2011-07,0,0,0,0,3,0,0,0
od8YuZOjt1vhuJ2SV59TUw,1.0,0.0,Andrew,1.0,2012-10,0,0,0,0,0,0,0,0
RAhNtzIa6x7fAc9KoS_n1g,3.0,0.0,Emma,2.0,2011-04,0,0,0,0,19,0,0,1
lFgT4nXnh0qenYqFtYKLLw,3.95,2.0,rachel,20.0,2008-08,0,0,0,0,1,0,0,4
-U965QvuQqczOb_1F6xHDQ,4.0,0.0,John,6.0,2013-04,0,0,0,0,0,0,0,0
wkOmKgw7yfLEyJojZmK2iQ,3.81,12.0,Misty,97.0,2011-07,0,0,0,0,18,2,0,82
iAfTIwXJyvPmaKsLUuj9Pw,3.36,0.0,Britany,58.0,2011-08,0,0,0,0,1,0,0,11
qC9qmlCZV9pue3vOJCegRA,3.0,0.0,Nicole,6.0,2011-02,0,0,0,0,3,0,0,2
wrCrezHJ9as4aa0UY5A3fA,3.96,1.0,Regina,83.0,2012-01,0,0,0,0,17,2,1,25
6xt4XYMXEmt_pXCGH36U5w,3.17,3.0,Patrick,107.0,2013-01,0,0,0,0,0,2,1,16
Lku7RfjL_WvVmo8veWvT5Q,3.54,1.0,Steph,38.0,2008-05,0,0,0,0,7,0,0,8
bHPz79nJTn80kQK8nU1kqw,4.52,0.0,Donald,21.0,2014-06,0,0,0,0,1,0,0,1
7L_e9DdIY5ZSoORcon3vOw,3.82,0.0,alysia,11.0,2010-02,0,0,0,0,0,0,0,2
xX6gsN4QWTnfBF6CnLmBKQ,5.0,0.0,Danny,2.0,2012-12,0,0,0,0,0,0,0,0
p-l9NqIncwTDQPa8qD_Qww,4.56,0.0,michelle,9.0,2010-09,0,0,0,0,2,0,0,1
Q-V8GU74zKV9U55EjO9LZQ,3.89,0.0,Jazz,12.0,2011-02,0,0,0,0,0,0,0,0
aW7A_67oALP9N4zrdKYS8g,3.67,0.0,Sam,3.0,2012-08,0,0,0,0,0,0,0,0
Zf8ANzZHambb6TWKIenUUw,4.8,1.0,tanner,5.0,2009-02,0,0,0,0,4,0,0,0
7kVDgEkbNu5DatyF8k6q9g,5.0,0.0,Barb,1.0,2012-05,0,0,0,0,1,0,0,1
OPcKg_vkv_b_85kjwnp0Eg,4.5,0.0,Robert,2.0,2013-12,0,0,0,0,8,0,0,0
C0bMRPnlfZCiCYqbC9KVlg,1.0,0.0,Shyla,1.0,2014-01,0,0,0,0,0,0,0,0
3RKErcPD7WJ8VL4U-U0OEg,4.4,0.0,Eric,5.0,2012-07,0,0,0,0,0,0,0,0
QZozjL8FKDcXoT29WV_IVQ,2.0,0.0,Julie,3.0,2012-10,0,0,0,0,10,0,0,0
E1AebfPK2Hm1GZ1Ea48pjA,2.0,0.0,Caitlin,1.0,2014-05,0,0,0,0,0,0,0,0
yJsuDwJ8y-A1qMG2dFeG5w,3.8,0.0,Kris,10.0,2011-11,0,0,0,0,1,0,0,2
8UBbrNDHU146RkLshRpCWQ,1.0,0.0,Joe,4.0,2014-05,0,0,0,0,0,0,0,1
M3u8OLz-tBlsR2vu-FdAFw,5.0,0.0,Faye,1.0,2014-03,0,0,0,0,0,0,0,0
HSSWz602jKbJgingOByV4A,1.5,0.0,Reviews,4.0,2009-12,0,0,0,0,0,0,0,0
MeD5c52aB3ud1g7PMh2y6g,3.0,1.0,Allston,2.0,2010-12,0,0,0,0,0,0,0,0
QmbD3LDCMGLSP4hE-2_8Sg,4.8,0.0,Wendell,5.0,2011-10,0,0,0,0,5,0,0,0
kcV3iMlJfLqTI9NHrDRGbA,4.0,0.0,Sheena,7.0,2012-06,0,0,0,0,0,0,0,0
VkOKJOX1gqarNssLxg9LOQ,3.76,52.0,Lindy,650.0,2007-12,0,0,0,0,78,6,1,1532
3XqKaEKI34VmZVX829UpPw,1.0,0.0,Kelley,2.0,2012-11,0,0,0,0,0,0,0,0
R4Qr6JNTT6vj_Ps2FjGgUA,5.0,0.0,Ethan,1.0,2012-09,0,0,0,0,0,0,0,0
rjvF4Sz2QsvQRA6W6ZQ9ww,3.17,0.0,Sarah,6.0,2013-07,0,0,0,0,0,0,0,0
oQwX8pHx3j_N4trcSISU9Q,4.6,0.0,Lily,5.0,2012-06,0,0,0,0,0,0,0,0
iizVyVUb2encuezME_KaXQ,2.8,0.0,Sandra,5.0,2012-02,0,0,0,0,0,0,0,1
Wa9nN637fEBbcAafbn2c8A,3.4,0.0,Lindsey,4.0,2012-04,0,0,0,0,0,0,0,0
8P1lmIohUHKhsZAC3aEqDg,3.0,0.0,Ruth,23.0,2013-02,0,0,0,0,0,0,0,0
jnf9SUiSUEEipNmu4StM3g,5.0,0.0,Melissa,1.0,2012-09,0,0,0,0,0,0,0,0
1Il68LiDhAaOtBciiL4PxA,4.5,0.0,Michelle,4.0,2014-07,0,0,0,0,0,0,0,0
rzAdJSEuOt1lc6pmVmAN4g,5.0,0.0,Seyed,1.0,2014-10,0,0,0,0,1,0,0,0
qW3DDJpccgFj1X9rszd2uQ,4.0,0.0,Mike,2.0,2014-06,0,0,0,0,0,0,0,0
eF2O1IrNv46Yu8-1h_7hRg,3.53,4.0,Jenn,71.0,2009-05,0,0,0,0,11,1,0,31
2asFQnKEIp6S5efH5qEAVw,4.36,0.0,Kurt,14.0,2011-05,0,0,0,0,0,0,0,0
Yh6IPYTO2YsunUl9aeyU1g,3.6,63.0,Angel,267.0,2010-07,0,0,0,0,261,4,0,826
qbr_6k1OWB4GZlvPJCRT0Q,5.0,0.0,Kerry,1.0,2010-07,0,0,0,0,0,0,0,0
OCJvRvrlpN5akkM-kSg9yw,5.0,0.0,Michelle,2.0,2011-09,0,0,0,0,0,0,0,0
2pgIMkXYfXIFuKZ4Wkdw8Q,4.12,0.0,Bill,8.0,2009-02,0,0,0,0,4,0,0,1
UKxQUCq6G18Rs9Nh5E-OPA,4.33,0.0,Matt,6.0,2009-05,0,0,0,0,1,0,0,0
28Vb6C_ODsfULIG0JgUTQw,4.0,16.0,Ashley,309.0,2010-04,0,0,0,0,61,6,1,242
fI1FVPkCQnuLlEg0MMWLpA,4.0,0.0,Nathan,3.0,2012-01,0,0,0,0,0,0,0,0
i0UyoVa4GxayUqr9asGONQ,3.86,5.0,Sam,101.0,2009-04,0,0,0,0,7,0,0,16
UGetDW5RtDVXIaXLrS4d9A,3.97,2.0,Cullen,30.0,2010-01,0,0,0,0,0,0,0,0
EVSuklKacDQ6App33-gqGQ,3.0,0.0,Mike,1.0,2012-09,0,0,0,0,0,0,0,0
YL6JcFdttw2Tj3_KuaFclw,4.18,0.0,Dwayne,16.0,2012-06,0,0,0,0,0,0,0,3
VU2E81dv7OzLy0ViX86qyA,4.83,0.0,Brandy,6.0,2012-09,0,0,0,0,0,0,0,1
MzGJ180OXQaA6qaSIVMJrA,3.5,0.0,Tricia,10.0,2012-01,0,0,0,0,0,0,0,1
9pLQGNYZz4Yi8WHCl65X-w,5.0,0.0,April,2.0,2011-12,0,0,0,0,0,0,0,0
60vXEFJmTQlPSyVm9cHO5A,3.43,0.0,Scott,7.0,2012-12,0,0,0,0,2,0,0,1
hQRBr4I8dYPE_GOd1Hpo0w,3.77,1.0,Ana,80.0,2008-05,0,0,0,0,1,0,0,2
2iZKwrA3808yYRlJ5CgQwQ,2.7,3.0,Rosa,32.0,2009-12,0,0,0,0,1,0,0,1
g2jpBiD919NwmbgjgDQ4Ug,5.0,0.0,Jim,1.0,2012-06,0,0,0,0,0,0,0,0
du5b2LhkKKo9bIngX9puoQ,1.0,0.0,C,1.0,2013-04,0,0,0,0,0,0,0,0
UymUVzr-7BGaEytqqe4cdA,5.0,0.0,Zoe,4.0,2011-09,0,0,0,0,8,0,0,0
VGh-DTl3lrTIMSNj24Z0fQ,3.5,0.0,Marty,2.0,2013-05,0,0,0,0,0,0,0,0
rh6UEkCkzlTU9ygqMXlN0A,3.85,3.0,Anna,137.0,2012-04,0,0,0,0,8,3,1,24
Ouwc9m54iE4CKvusl7ilhQ,3.92,0.0,Mr.andMrs.,18.0,2009-03,0,0,0,0,0,0,0,2
Q9a2FFkWoOGy3F8qmlxQyg,5.0,0.0,Emma,1.0,2013-06,0,0,0,0,2,0,0,0
wg_ZltSmx0TYN4jMnANI_g,5.0,0.0,Julie,4.0,2013-07,0,0,0,0,0,0,0,0
mP_kHazAKdrn3z5MTlV5Rg,3.33,1.0,Melissa,6.0,2013-07,0,0,0,0,0,0,0,0
PKexuHaewDbgrHv_tfjmkA,4.2,0.0,Jeff,11.0,2010-08,0,0,0,0,0,0,0,1
dMyL6bKZ287-mSv2aUfGjQ,3.33,0.0,Aim,3.0,2013-08,0,0,0,0,0,0,0,0
V46ijdkmvBPrrHPly4mihw,2.5,0.0,Anne,5.0,2010-09,0,0,0,0,1,0,0,0
iqPE6YWRJcN2sd1awGukrQ,5.0,0.0,Joanne,1.0,2012-07,0,0,0,0,0,0,0,0
52u1G2pBc5K4-wqUdTyD9g,3.3,8.0,Ari,411.0,2007-07,0,0,0,0,7,1,0,38
h48dpDBUuJ910V99M9dwcw,5.0,0.0,Jim,4.0,2013-10,0,0,0,0,0,0,0,0
Uw8U-pQeAOGbd9GIjEPtnw,3.98,2.0,Tessa,58.0,2009-07,0,0,0,0,5,0,0,5
GTekWQyZgX9jzH42bmeGdg,1.0,0.0,Patrick,1.0,2009-12,0,0,0,0,0,0,0,0
FqISY5Oh-cTDbBF6WyVmLw,3.5,0.0,Patricia,12.0,2012-07,0,0,0,0,0,0,0,0
dq11hJkQr2OVF7zP774DZA,3.3,0.0,Liz,10.0,2013-02,0,0,0,0,1,0,0,1
KJOoshuFgd5QhLSCRJsLzQ,3.75,0.0,Kerry,4.0,2011-08,0,0,0,0,0,0,0,0
ESNxrJxvSis-GsbxJ5ZXAg,1.0,0.0,Noah,1.0,2013-07,0,0,0,0,0,0,0,0
H7c_J_zU2qRsghLfy2DllA,4.25,0.0,Rick,4.0,2013-04,0,0,0,0,1,0,0,0
GoBsAL7SjIGaYSlH03GJCA,5.0,0.0,Eric,1.0,2014-02,0,0,0,0,0,0,0,0
Oc5LjmC_bqxoErf8NJiA1A,4.0,0.0,Ashley,1.0,2014-02,0,0,0,0,1,0,0,0
kFeDQN83_FM4v8YgA2rLDw,2.0,0.0,Jenny,1.0,2011-12,0,0,0,0,0,0,0,1
jrLDaY4EAxVZCRvQXS7HzQ,4.14,0.0,Kevin,7.0,2012-08,0,0,0,0,0,0,0,0
6FJegm_A9kj5lrAFxWC4tQ,4.57,2.0,Cory,14.0,2010-02,0,0,0,0,4,0,0,1
GiS6nCaaPjk6emuTW8qIsg,4.1,0.0,Kim,19.0,2009-08,0,0,0,0,4,0,0,1
T01zGUpa-6YNzXOwIsov_A,3.0,0.0,Corina,2.0,2011-09,0,0,0,0,2,0,0,0
EbjawgY3b2uXt0nXKnZ0JQ,3.12,0.0,Ohhh,9.0,2013-11,0,0,0,0,0,0,0,0
YjqC1pOGDEU5KyAzyAspGQ,3.2,0.0,Akiba,6.0,2008-06,0,0,0,0,4,0,0,0
bzJayI-9kqldJ9stsSoCxw,2.5,0.0,Anupama,1.0,2013-10,0,0,0,0,0,0,0,0
_EoCe2aKCFSVe8IlAbwVhQ,5.0,0.0,Marcella,2.0,2014-06,0,0,0,0,0,0,0,0
CnCuPTAxQiRb0m3amJzfHg,4.0,0.0,Rubianne,4.0,2013-07,0,0,0,0,1,0,0,0
n9qqXzrPX4pgebGCyxVWSQ,3.54,0.0,Jackson,25.0,2011-02,0,0,0,0,1,0,0,1
Z_-Gd0OLmfWkR8mMrJcJLA,2.75,0.0,Matthew,4.0,2010-09,0,0,0,0,0,0,0,0
crtjOspCTrSYUbGtNRPf3A,3.46,0.0,L,51.0,2012-10,0,0,0,0,0,0,0,0
hua34zFLIxanNG4gQ4njFg,3.6,0.0,Michael,5.0,2014-05,0,0,0,0,0,0,0,0
9PaksZUcciK_wgzV19Gaeg,4.2,0.0,Cherisse,5.0,2013-03,0,0,0,0,1,0,0,0
FOdSYi8vqP_Lvh3Wmu_fVw,1.0,0.0,Robert,1.0,2014-09,0,0,0,0,0,0,0,0
xAgSI6YADwvFDM4uAAtZdg,3.0,0.0,Abhinav,2.0,2012-03,0,0,0,0,0,0,0,0
_kNaHpx0dRoa-AM4inbayQ,5.0,0.0,Stacey,3.0,2014-09,0,0,0,0,0,0,0,0
XMUeCw5xa5qxWM_UsLV7eQ,3.2,0.0,Joey,5.0,2014-04,0,0,0,0,0,0,0,0
Tr-BmfIVgWIdCGy9Bshreg,4.0,0.0,Kelly,3.0,2013-02,0,0,0,0,1,0,0,2
cgu7CiIJMV879iquT0A5RQ,3.5,0.0,Shawn,11.0,2011-10,0,0,0,0,0,0,0,0
wl7Jfw09gN5Pi5zpsJnlCg,3.5,0.0,Marla,4.0,2011-08,0,0,0,0,0,0,0,0
qszmM-SOSQVrTevoC0aB6g,1.67,0.0,Ashley,3.0,2014-12,0,0,0,0,0,0,0,0
OOjfYuaVs-z4ToNggPaCEQ,3.91,23.0,Erik,519.0,2008-01,0,0,0,0,36,7,1,157
VuxU5RCjkxMuI5cGH1ELQw,3.82,0.0,Matt,11.0,2012-11,0,0,0,0,0,0,0,1
rI2kIpVLrbiGdQYvIVOsKA,3.76,0.0,Michael,29.0,2013-04,0,0,0,0,1,0,0,1
XRsLgPwjiHsphx46cKvgyA,4.0,1.0,Aimy,61.0,2010-02,0,0,0,0,5,0,0,14
IQnpKnet5V5ddrwRCht8EA,3.73,2.0,Jeff,82.0,2009-12,0,0,0,0,21,2,0,28
rKX0yWl2TnYgluB2hHNpwA,3.87,4.0,Joshua,136.0,2011-04,0,0,0,0,4,2,0,18
AlkRX_LoQTb1vQsilgwbpQ,3.71,1.0,Kito,35.0,2010-10,0,0,0,0,13,0,0,4
CGG-pVt4W5eTePduY8H8SQ,3.56,6.0,Barbara,188.0,2011-10,0,0,0,0,21,4,1,61
iXPZDIRWNWY8Pdbz19deag,3.95,1.0,Ryan,86.0,2013-03,0,0,0,0,18,0,0,15
zqkla4dBuz1nKWdydx-LbQ,3.64,0.0,Danielle,11.0,2013-10,0,0,0,0,0,0,0,0
fUFW__SjmuvmrxeplPrONg,4.14,0.0,Joe,8.0,2013-09,0,0,0,0,0,0,0,0
CzEkpBAYsqtgGAsUy08blQ,5.0,0.0,Horacio,1.0,2014-08,0,0,0,0,0,0,0,0
54nYTyMTIuVGHZ7917wPIg,2.0,0.0,Antonio,1.0,2013-12,0,0,0,0,0,0,0,0
5q6yQ8UDz4VrHqNSRY1QHw,5.0,0.0,Kevin,3.0,2010-08,0,0,0,0,2,0,0,7
OU5eX1DlyvD4L65GBbTwJA,3.61,1.0,Rick,23.0,2011-07,0,0,0,0,2,0,0,4
Ub2dWDIuVF03Rcn_TT8tiw,4.13,0.0,Jeremy,98.0,2007-04,0,0,0,0,7,0,0,21
wApLGNgm2gXEmilWqlM0aw,2.0,0.0,Linda,1.0,2012-08,0,0,0,0,0,0,0,0
7Zc6d8zw_4QPKtawiy3bvw,5.0,0.0,Mandy,1.0,2014-03,0,0,0,0,0,0,0,0
rFWozrw8jkGF8-3lmJCQqA,4.17,0.0,Pramod,6.0,2013-12,0,0,0,0,0,0,0,0
P8w8AORXQq-7FuKHm_Cf6A,4.2,0.0,Scott,53.0,2014-07,0,0,0,0,1,0,0,2
LVrYe7eQFopbb7VBYGjFjQ,4.33,0.0,Carla,5.0,2014-06,0,0,0,0,0,0,0,0
MOZhG6JATVw2SR-BnzDLVQ,2.0,0.0,Kathy,1.0,2012-06,0,0,0,0,0,0,0,0
Hly3pRhsAh8EUYL7xS5PEA,2.67,0.0,Gabriel,3.0,2011-08,0,0,0,0,9,0,0,1
q12P0pA6zNG0jTfospZzuQ,4.6,0.0,Philip,5.0,2011-02,0,0,0,0,2,0,0,1
jukksEV91wtop7Aqid1QYg,3.07,1.0,Tom,22.0,2012-11,0,0,0,0,1,0,0,1
E1ZNZA0vSwzvqLlPfn_v3w,3.62,0.0,Thomas,17.0,2011-02,0,0,0,0,42,0,0,2
EtBno78lYJDNagpxptauUA,2.67,0.0,John,3.0,2012-08,0,0,0,0,0,0,0,0
tqgYebvtVLEOjKOE9xo_IA,1.0,0.0,Joshua,2.0,2013-11,0,0,0,0,4,0,0,0
8FQg9GLxUsXeyhy6mZOLrQ,4.0,0.0,Jeffery,14.0,2013-05,0,0,0,0,0,0,0,0
OM40Y3Brte4zKp_GIJXQQg,3.5,0.0,Randy,22.0,2013-08,0,0,0,0,0,0,0,0
9MJNMngzboT3UNX2QZUAiQ,4.0,0.0,Erika,8.0,2011-06,0,0,0,0,9,0,0,0
MPU2HqtezJGTTSnhgwlHTA,3.78,0.0,George,9.0,2014-04,0,0,0,0,0,0,0,0
zUtUX8nNlRr672IeCNAEPQ,4.4,0.0,Alexis,15.0,2012-04,0,0,0,0,1,0,0,0
i-duxAY74IE93Hkqg21COQ,3.45,0.0,Kenneth,11.0,2012-09,0,0,0,0,0,0,0,0
YaXuzeVIUfTsGOifSUJ1NQ,3.95,1.0,Sarah,22.0,2011-02,0,0,0,0,0,0,0,0
wd6LbX3GxJZTlEHM5lsgVA,4.0,0.0,Ray,6.0,2013-04,0,0,0,0,2,0,0,0
Gxg0Wx4bnZKV3Ghfe37EBA,2.0,0.0,Marty,2.0,2014-10,0,0,0,0,0,0,0,0
mx4m-XS8YklK9xcSo56sZA,4.57,0.0,Jessica,7.0,2010-06,0,0,0,0,3,0,0,0
E6_-l9oaXbQtpdReM94cHA,2.0,0.0,Joe,1.0,2014-03,0,0,0,0,0,0,0,0
K3fc7KWprLWxVFWxVmfw0w,2.0,0.0,Justina,1.0,2012-04,0,0,0,0,0,0,0,0
T0IAi57U78ig8fRR_vTCuQ,4.14,0.0,Paul,7.0,2011-11,0,0,0,0,9,0,0,1
5upMnri01Cb1HBV66eZjXQ,5.0,0.0,Megan,1.0,2011-06,0,0,0,0,1,0,0,0
RWMy6FZyyqHQAv4AD40rtw,1.5,0.0,Donnie,2.0,2010-07,0,0,0,0,0,0,0,0
YeKyaLUiaufPl_TQ5thSxQ,4.25,0.0,Kirra,60.0,2009-10,0,0,0,0,3,0,0,1
v8Dfz9t8lYC4Uh66_7X7qQ,4.0,1.0,Chris,9.0,2012-08,0,0,0,0,4,0,0,0
tWarM58yAv43ngQ0VMx93A,3.75,0.0,Taylor,4.0,2012-07,0,0,0,0,7,0,0,2
SmBhcudWANe3D_Elov6stQ,3.42,1.0,Samir,46.0,2012-07,0,0,0,0,3,0,0,3
CiMUGpUzHm1wA3f7vhNNcw,3.67,0.0,Jenny,3.0,2011-07,0,0,0,0,0,0,0,0
b8lPlRihw0vf3KXvuy377A,4.5,0.0,Janet,4.0,2012-10,0,0,0,0,0,0,0,0
uiAYjOlwZ0gV3pAOZvU1Tg,5.0,0.0,John,1.0,2013-02,0,0,0,0,0,0,0,0
r573vUexCTRiZG1mIC_XFQ,3.89,1.0,David,149.0,2012-11,0,0,0,0,4,1,0,12
Upl5sI7IdpkQoC8VHhkDHg,5.0,0.0,Heather,1.0,2013-05,0,0,0,0,3,0,0,0
1r4dRMb-8be26-E_ZrFdiQ,4.0,0.0,Fletcher,1.0,2013-02,0,0,0,0,11,0,0,0
S_LJXU9qQCH9bkCnYR4WSQ,3.67,0.0,Nancy,10.0,2013-05,0,0,0,0,0,0,0,0
y1HOPqJt4r1_C3F_2NG2Rw,4.64,0.0,Samuel,14.0,2011-06,0,0,0,0,0,0,0,0
12vSnLineNyFUrySUIX8iA,2.0,0.0,Chris,1.0,2013-10,0,0,0,0,0,0,0,0
