business_id,business_city,business_full_address,business_latitude,business_longitude,business_name,business_review_count,business_stars,business_state,business_Take-out,business_Alcohol,business_NoiseLevel,business_Attire,business_Delivery,business_HasTV,business_TakesReservations,business_WheelchairAccessible,business_WaiterService,business_AcceptsCreditCards,business_GoodforKids,business_GoodForGroups,business_PriceRange,business_categories
rQ87T7pvTJ4H7K-vYYTQfA,Charlotte,"Charlotte-Douglas International Airport
US Airways Terminal
5501 Josh Birmingham Pkwy
Charlotte, NC 28208",35.2190043397,-80.9436196328,Genghis Grill,35,3.0,NC,True,none,loud,casual,False,False,False,,False,True,True,True,2.0,"[Mongolian, Restaurants]"
8ObIrduWIFbCM_zM7I75Wg,Charlotte,"12806 South Tryon
Ste. 282
Steele Creek
Charlotte, NC 28273",35.1032484,-80.9878177,Firehouse Subs,6,3.5,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]"
AJE1QdWPBSPs5qToSpXOcw,Charlotte,"5316 South Blvd
Starmount
Charlotte, NC 28217",35.1638157,-80.8761142,Lupitas Carniceria & Tortilleria,4,4.0,NC,True,none,loud,casual,False,False,False,,False,True,False,False,2.0,"[Mexican, Restaurants]"
FhRQSkZwSYVJKIeDab4Dzg,Charlotte,"9711 Northlake Centre Pkwy
Charlotte, NC 28216",35.3475984,-80.8585564,East Coast Wings & Grill,45,3.5,NC,True,full_bar,average,casual,False,True,False,False,True,True,True,True,2.0,"[American (Traditional), Restaurants]"
AlxZVcq_DOobj6RwTejrXg,Charlotte,"101 S Tryon St
Ste 8
Uptown
Charlotte, NC 28202",35.2265648825,-80.8430627749,Uncle Maddio's Pizza Joint,29,4.0,NC,True,none,loud,casual,False,False,False,,False,True,True,True,1.0,"[Pizza, Restaurants]"
rR4Xojo3B_KvXcJ3NQEMvQ,Charlotte,"7705 S Tryon St
Steele Creek
Charlotte, NC 28217",35.148102,-80.92483,Oriental Cuisine,4,3.5,NC,True,,,casual,True,,False,,,True,True,,2.0,"[Chinese, Restaurants]"
0zhe1C7G5lZNbd_gTyPilQ,Charlotte,"135 Levine Ave of the Arts
Ste 100
Charlotte, NC 28202",35.227415,-80.84523,e2GO,10,3.5,NC,True,none,average,casual,False,False,False,,False,True,True,False,1.0,"[Breakfast & Brunch, Sandwiches, Restaurants]"
wA1P0SK0LjRwPy8JBCR8mw,Charlotte,"5920 South Blvd
Starmount
Charlotte, NC 28217",35.153852,-80.87657,The Burrito Factory,67,4.5,NC,True,none,average,casual,True,True,False,True,False,True,True,True,1.0,"[Mexican, Tex-Mex, Restaurants]"
TerqRmnDLmqwNFyHVLbmkg,Charlotte,"8700 Pineville Matthews Rd
Ste 620
Charlotte, NC 28226",35.089846,-80.867187,Jet's Pizza,7,3.0,NC,True,none,average,casual,True,True,True,True,False,True,True,True,2.0,"[Pizza, Restaurants]"
U2JW2qOGnjqPhREgUR__XA,Charlotte,"1520 Overland Park Ln
Ste 107
Derita
Charlotte, NC 28262",35.317641,-80.771745,Nona's Sweets,17,3.0,NC,True,none,,casual,False,False,False,,False,True,True,True,1.0,"[Bakeries, Food, Cafes, Restaurants, Desserts]"
w1BaqkvQ8R-0aEcwvnnG1g,Charlotte,"6284 Carolina Commons Rd
Ballantyne
Charlotte, NC 28277",35.0246929,-80.8365235,Red Bowl Asian Bistro,6,2.5,NC,True,full_bar,average,casual,False,True,,,True,True,True,True,2.0,"[Asian Fusion, Restaurants]"
--pOlFxITWnhzc7SHSIP0A,Charlotte,"2935 Providence Rd
Sherwood Forest
Charlotte, NC 28211",35.171127,-80.807119,Block & Grinder,109,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,False,True,2.0,"[American (New), Restaurants]"
HdPfaTXxyWhiefTSurx3ZQ,Charlotte,"2015 E Arbors Dr
Ste 270
Highland Creek
Charlotte, NC 28262",35.33702,-80.756294,Curry n Cake,13,3.0,NC,True,none,loud,casual,False,False,False,,False,True,True,False,2.0,"[Bakeries, Food, Indian, Restaurants]"
tSg2obMM9BsSwPY1EFaHig,Charlotte,"140 Eastway Dr
NoDa
Charlotte, NC 28213",35.258158,-80.7777909,Lempira Restaurant,10,4.0,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[Latin American, Restaurants]"
5pDcg4TpMSyP7Is50LBFoA,Charlotte,"815 Providence Rd
Elizabeth
Charlotte, NC 28207",35.1979911,-80.8262151,Hubee D's,30,4.0,NC,True,beer_and_wine,average,casual,False,True,False,,False,True,True,True,1.0,"[Sandwiches, Chicken Wings, Restaurants]"
4NA8eVNA-41mcUK_QZYu1Q,Charlotte,"8900 J M Keynes Dr
University City
Charlotte, NC 28262",35.3086843,-80.7484324,McDonald's,4,4.0,NC,True,none,average,casual,False,True,False,,False,True,True,True,2.0,"[Burgers, Fast Food, Restaurants]"
tXeXtTOvVLm_xGgaMEuoTA,Charlotte,"2719 Central Ave
Plaza Midwood
Charlotte, NC 28205",35.2189966,-80.797147,Euro Grill & Cafe,24,4.5,NC,True,none,quiet,casual,False,True,False,,True,True,True,True,1.0,"[Turkish, American (New), Restaurants]"
jHAfKpTlY1LdpM_QgJO2yQ,Charlotte,"4400 Sharon Rd
South Park
Charlotte, NC 28211",35.153939,-80.8317551,Cheescake Factory,7,3.5,NC,True,full_bar,average,casual,False,True,True,,,True,True,True,2.0,"[Steakhouses, American (New), Restaurants]"
h2VtyNdh32eyEN44T5kqPw,Charlotte,"1200 E 36th St
NoDa
Charlotte, NC 28205",35.241665,-80.798193,"Smell, No Taste!",3,4.0,NC,True,,quiet,casual,False,True,False,,,,,True,2.0,"[Restaurants, African]"
lZ4yGHhZrefttO3ZM88oBw,Charlotte,"201 N Tryon St
Ste 1010
Fourth Ward
Charlotte, NC 28202",35.2285766909,-80.8425138855,Cowbell Burger & Whiskey Bar,121,4.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,False,True,2.0,"[Burgers, Bars, Nightlife, Restaurants]"
dZO5sijj4hUwhV2z9meh0A,Charlotte,"210 E Trade St
Ste C-248
Uptown
Charlotte, NC 28202",35.225378,-80.841961,Fuji Hibachi & Teriyaki Grill,17,3.5,NC,True,beer_and_wine,average,casual,True,True,False,True,False,True,True,True,1.0,"[Food, Bubble Tea, Japanese, Beer, Wine & Spirits, Restaurants]"
_JPzBYy24mIK-Iq6xv460A,Charlotte,"525 N Tryon St
Fourth Ward
Charlotte, NC 28202",35.2310245,-80.8381266,TK Cafe,6,3.5,NC,True,none,quiet,casual,False,True,False,True,False,True,True,True,1.0,[Restaurants]
2LReRp3yoccIQDV8LYaSqw,Charlotte,"120 N Tryon Corner
Uptown
Charlotte, NC",35.2270869,-80.8431267,Ivy Burger Co,4,3.5,NC,True,none,average,casual,False,False,False,,False,True,True,False,1.0,"[Burgers, Restaurants]"
lEOzmm_S6ptr9-JVwd4LLw,Charlotte,"8650 Park Rd
Charlotte, NC 28210",35.1158873502,-80.856817404,McDonald's,3,1.5,NC,True,none,average,casual,False,True,False,,,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]"
s4S0BJlgW7eNpt4JqeMRZg,Charlotte,"7741 Colony Rd
Ste A4
Charlotte, NC 28226",35.1069699,-80.806871,Jade Dragon,17,4.5,NC,True,full_bar,quiet,casual,True,True,,,True,True,True,True,1.0,"[Chinese, Restaurants]"
dhAzUmAFI0KY3L--hXwMhQ,Charlotte,"210 E Trade St
Uptown
Charlotte, NC 28202",35.225378,-80.841961,Bubble,44,3.0,NC,False,full_bar,very_loud,dressy,False,True,True,,True,True,False,True,2.0,"[Tapas/Small Plates, Bars, Nightlife, Lounges, Restaurants]"
RLb2QD5xjXeh47nwTWCp4A,Charlotte,"5201 Nations Ford Rd
Starmount
Charlotte, NC 28217",35.177536,-80.889975,Chicken King,5,4.5,NC,True,none,average,casual,,True,,,False,True,True,True,1.0,"[Fast Food, Restaurants]"
ugnkhOtu4bZziV9JJYWN0w,Charlotte,"Seneca Place Shopping Center
5033 S Blvd N
Starmount
Charlotte, NC 28217",35.1686070885,-80.8760010079,Malone's Pourhouse,4,2.5,NC,,,,casual,,,,,,,,False,1.0,"[Bars, Restaurants, Nightlife, American (New), Sports Bars, Sandwiches]"
GhgR_497U6hXKqPGmQKKMg,Charlotte,"4625 Piedmont Row Dr
South Park
Charlotte, NC 28210",35.1504493,-80.8401007,J. Sams Wine Bar,22,4.0,NC,False,full_bar,very_loud,casual,False,True,True,,,True,False,True,2.0,"[Bars, Shopping, Art Galleries, Arts & Entertainment, Wine Bars, Nightlife, American (New), Restaurants]"
DO3XP1OOGqaGycUcSdtZ6w,Charlotte,"7th Street Public Market
224 E 7th St
First Ward
Charlotte, NC 28202",35.2277626,-80.8379816,Local Loaf: Bakery & Restaurant,64,4.0,NC,True,beer_and_wine,average,casual,False,False,False,True,True,True,True,True,1.0,"[Bakeries, Food, Breakfast & Brunch, Delis, Restaurants]"
_xczdepRHcB-4RktSA3xgw,Charlotte,"7323 E Independence Blvd
Eastland
Charlotte, NC 28227",35.162832,-80.737656,Korean Restaurant,11,4.5,NC,True,,average,casual,False,False,False,,False,True,True,True,2.0,"[Korean, Restaurants]"
Oa2dOUzRic8Hvgdh3EAFuw,Charlotte,"1910 South Blvd
South End
Charlotte, NC 28203",35.210707,-80.859637,Luciano's Ristorante Italiano,96,4.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,False,True,2.0,"[Restaurants, Italian]"
rt_ILnt00CGWeleTr4CxlA,Charlotte,"210 East Trade Ctr
Ste C-149
Uptown
Charlotte, NC 28202",35.225324,-80.842187,La Tagliatella EpiCentre,46,3.0,NC,True,full_bar,average,casual,False,True,True,,True,True,True,True,2.0,"[Restaurants, Pizza, Italian]"
QDSPPfiwdCDkmpqu3Sshbw,Charlotte,"8200 Providence Rd
Ste 200
Arboretum
Charlotte, NC 28277",35.095238,-80.779082,Bella Fresco Cafe & Gelateria,41,4.0,NC,True,beer_and_wine,average,casual,True,True,True,True,True,True,True,True,1.0,"[Food, Gelato, Cafes, Ice Cream & Frozen Yogurt, Restaurants]"
Z0fLf1PQ1-KuF2Bb2vG-Aw,Charlotte,"12206 Copper Way
Ste 122
Ballantyne
Charlotte, NC 28277",35.0708159675,-80.8440170065,Bahn Thai,67,4.5,NC,True,beer_and_wine,average,casual,False,True,True,True,True,True,True,True,2.0,"[Thai, Sushi Bars, Restaurants]"
qOwuzNIM1tfY65MPOROmBw,Charlotte,"13215 General Dr
Steele Creek
Charlotte, NC 28273",35.1205039,-80.949078,Chicken King,9,3.5,NC,True,none,quiet,casual,False,False,False,,False,True,True,True,1.0,"[Burgers, Fish & Chips, Chicken Wings, Restaurants]"
tTGA6OcyIvv_0g_Hez3M7Q,Charlotte,"1508 S Mint St
Charlotte, NC 28203",35.2192722,-80.860728,Mynt Restaurant & Lounge,3,3.5,NC,True,full_bar,average,casual,True,True,True,True,True,True,,True,1.0,"[Bars, Caribbean, Nightlife, Lounges, Restaurants]"
0AOXM-nZqXro6LAT4EKqpw,Charlotte,"7828 Rea Rd
Ste F
Charlotte, NC 28277",35.0611056742,-80.8178150771,TRUE Crafted Pizza,75,4.0,NC,True,beer_and_wine,average,casual,False,True,False,True,False,True,True,True,2.0,"[Pizza, Restaurants]"
w2Mp69i6bKxhtl3FeQU0PA,Charlotte,"15201 B John J Delaney
Ballantyne
Charlotte, NC 28277",35.0536869,-80.8468989,Dickey's Barbecue Pit,27,3.5,NC,True,none,quiet,casual,False,True,False,,False,True,True,True,2.0,"[Barbeque, Restaurants]"
6zEje3dvGN9lZg7oOhQxfw,Charlotte,"7825 Nations Ford Rd
Starmount
Charlotte, NC 28217",35.1469297989,-80.8960706368,Floyd's,6,3.0,NC,True,none,quiet,casual,False,False,False,,False,True,True,True,1.0,"[Soul Food, Restaurants]"
BW52sBPn1Hbeh3LPsGLFtA,Charlotte,"415 Hawthorne Ln
Elizabeth
Charlotte, NC 28204",35.2162131,-80.8216897,Sabor Latin Street Grill,129,4.0,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,True,True,1.0,"[Latin American, Mexican, Restaurants]"
Iw_qZEDbHv9Jr4eC_2lfKA,Charlotte,"4310 Sharon Rd
South Park
Charlotte, NC 28211",35.1526435,-80.8286151,Chuy's,151,3.5,NC,True,full_bar,average,casual,False,True,False,False,True,True,True,True,2.0,"[Tex-Mex, Restaurants]"
NL5HvWNxEx-9n_hagvxpeA,Charlotte,"2600 Central Ave
Plaza Midwood
Charlotte, NC 28205",35.218806,-80.7989729,Hookah Hotspot,4,5.0,NC,False,none,average,casual,False,True,True,False,True,True,False,True,2.0,"[Bars, Cafes, Hookah Bars, Nightlife, Restaurants]"
rffwxi_9qxrp20sHtEAopA,Charlotte,"3429 Toringdon Way
Ballantyne
Charlotte, NC 28277",35.0683792,-80.8422187,Tsuki House Japanese Steak House and Sushi Bar,29,3.5,NC,True,full_bar,average,casual,False,True,True,,True,True,True,True,2.0,"[Thai, Japanese, Chinese, Restaurants]"
UTQmQNK82mBnRYmPLdK6MQ,Charlotte,"9335 Center Lake Dr
Ste 230
Charlotte, NC 28216",35.3490066173,-80.8553168478,Kyo Cafe,15,3.5,NC,True,beer_and_wine,quiet,casual,True,True,True,,True,True,True,True,2.0,"[Sushi Bars, Japanese, Restaurants]"
9g0uiT69i5kcK_6hTPI1zw,Charlotte,"14141 Steele Creek Rd
Ste 200
Steele Creek
Charlotte, NC 28273",35.1017088351,-80.9864398221,Penn Station East Coast Subs,9,4.5,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Sandwiches, Restaurants]"
o3zG1_BPxpcNAsbqDgCjjQ,Charlotte,"10001 Rea Rd
Ballantyne
Charlotte, NC 28277",35.033147,-80.8055796,Chick-fil-A,4,4.5,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[American (New), Restaurants]"
dllnxstabJ2rL2ytH96JPA,Charlotte,"7510 Pineville Matthews Rd
Arboretum
Charlotte, NC 28226",35.0980635462,-80.7825947774,Panera Bread,8,4.0,NC,True,none,average,casual,False,False,False,,True,True,True,True,1.0,"[American (Traditional), Sandwiches, Restaurants]"
fH6GxDUazIaEhz15TiFC9Q,Charlotte,"401 S Tryon St
Ste 130
Uptown
Charlotte, NC 28202",35.2245882,-80.8464606,Red Ginger,48,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Steakhouses, Sushi Bars, Restaurants]"
jawWFUtSkemeqmqAxnAvhQ,Charlotte,"8440 Rea Rd
Ballantyne
Charlotte, NC 28277",35.0534393,-80.8129845,Bradshaw Social House,33,3.5,NC,True,full_bar,loud,casual,False,True,False,,True,True,False,True,2.0,"[American (Traditional), Restaurants]"
xFw25DRFCY9W7Koc07xWpw,Charlotte,"10125 Perimeter Parkway
Ste C
Charlotte, NC 28216",35.346468,-80.852589,Jersey Mike's Subs,5,3.5,NC,True,,average,casual,,,False,,False,True,True,False,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]"
2Nf2NqvfkrpCecdoB6-e2g,Charlotte,"2015 Ayrsley Town Blvd
Steele Creek
Charlotte, NC 28273",35.137708,-80.931741,Salsas Mexican Grille,3,3.5,NC,True,full_bar,average,casual,True,True,True,,True,True,True,True,2.0,"[Mexican, Restaurants]"
GAnFEbpi2tcIxrhxPR4mKQ,Charlotte,"6003 Albemarle Rd
Eastland
Charlotte, NC 28212",35.203507,-80.743549,Rotisserie Pollo Rico,4,4.5,NC,,,,,,,,,,,,,,"[Peruvian, Restaurants]"
tsMhwVIQciCs-fy0ruFAng,Charlotte,"306 S Sharon Amity Road
Cotswold
Charlotte, NC 28211",35.1857987692,-80.7915668372,Panera Bread,9,3.5,NC,True,none,,casual,False,False,False,,False,True,True,True,1.0,"[Soup, Sandwiches, Salad, Restaurants]"
N8B8NLN29aDTQhATGZnqhw,Charlotte,"1941 E 7th St
Elizabeth
Charlotte, NC 28204",35.2132244,-80.8182756,Sandwich Max,10,4.0,NC,True,none,average,casual,True,True,False,,True,True,True,True,1.0,"[American (Traditional), Restaurants]"
oy1xwZL10JbATzRduOGB7g,Charlotte,"5540 University Pointe Blvd
University City
Charlotte, NC 28262",35.29543,-80.75521,Taco Bell,5,1.0,NC,True,,,casual,False,,False,,,True,False,,1.0,"[Fast Food, Mexican, Tex-Mex, Restaurants]"
t3OyEIDjxX04Xl6KPAePgg,Charlotte,"8706 Pineville Matthews Rd
Ste 160
Charlotte, NC 28226",35.089035,-80.8670549,Thai House,9,4.0,NC,True,full_bar,average,casual,False,False,True,,True,True,True,True,2.0,"[Thai, Restaurants]"
fYlUfOfQarOIIjjQDeq6Lg,Charlotte,"8619 Jw Clay Blvd
University City
Charlotte, NC 28262",35.3099289,-80.754271,Los Arcos,16,3.5,NC,True,full_bar,quiet,casual,False,True,False,,True,True,True,True,1.0,"[Mexican, Restaurants]"
RaZbpH72mw7uGzpOypAYig,Charlotte,"16015 Lancaster Hwy
Ste D
Ballantyne
Charlotte, NC 28277",35.0303097,-80.8535521,Jimmy John's,8,3.0,NC,True,,,casual,True,,False,,,True,True,False,1.0,"[Sandwiches, Restaurants]"
a01hFcJmzxnfaxIUpAWIjw,Charlotte,"1600 E Woodlawn Rd
Charlotte, NC 28209",35.1718131288,-80.8489983196,Libretto's Pizzeria,47,3.5,NC,True,full_bar,average,casual,True,True,False,,True,True,True,True,2.0,"[Italian, Pizza, Restaurants]"
b2V26WaTcJJgGxiAMBODAw,Charlotte,"5033 South Blvd
Ste G
Charlotte, NC 28217",35.1684737768,-80.875257492,Jasmine Grill,45,4.5,NC,True,none,quiet,casual,True,True,True,True,True,True,True,True,2.0,"[Middle Eastern, Mediterranean, Halal, Restaurants]"
phJiywlkjztj9jQETBO-Uw,Charlotte,"5361 Ballantyne Commons Pkwy
Ste 200
Charlotte, NC 28277",35.0631880768,-80.7736126039,Tony Saccos Coal Oven Pizza,25,4.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Italian, Pizza, Restaurants]"
uq_cgrcgLzDN6NbVWXHHgw,Charlotte,"15105 John J Delaney Dr
Ste J
Ballantyne
Charlotte, NC 28277",35.0531562,-80.8471264,JJ's Red Hots - Ballantyne,48,4.0,NC,True,beer_and_wine,average,casual,False,True,True,True,False,True,True,True,1.0,"[Hot Dogs, American (New), Sandwiches, Restaurants]"
P2pcwETgQ_adKXyso-SJ5g,Charlotte,"4515 Sharon Rd
South Park
Charlotte, NC 28211",35.151098,-80.828153,Baku,106,4.0,NC,True,full_bar,average,dressy,False,True,True,,True,True,False,True,3.0,"[Sushi Bars, Japanese, Restaurants]"
wBphITYkmX7OFQ-QLTX9lA,Charlotte,"14825 Ballantyne Village Way
Ste 160
Ballantyne
Charlotte, NC 28277",35.0540103788,-80.8524816225,Burger 21,71,4.0,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,True,True,2.0,"[Burgers, Restaurants]"
_sYVQM-EIWrwgyi-xKVDVg,Charlotte,"2834 Boyer St
Charlotte, NC 28208",35.228414,-80.923744,KFC,3,2.0,NC,,,,,,,,,,,,,,"[Chicken Wings, Restaurants]"
nSv-Ot05l--HHBmvtMyt8Q,Charlotte,"10735 David Taylor Dr
Highland Creek
Charlotte, NC 28262",35.3357374,-80.7669649,Belly Backers,3,4.0,NC,True,none,average,casual,False,False,False,,False,True,True,True,1.0,"[Fast Food, Pizza, Food Stands, Restaurants]"
HfyLwcRwzz2RbdzNtIJh0g,Charlotte,"9130 Harris Corners Pkwy
Charlotte, NC 28269",35.3462714,-80.8432441,Jimmy John's,4,5.0,NC,True,,,casual,True,False,False,,,True,True,True,1.0,"[Sandwiches, Restaurants]"
noX7tQCO-zYkJxVqoZ4u8g,Charlotte,"11324 N Community House Rd
Ballantyne
Charlotte, NC 28277",35.0554483,-80.8348255,Another Broken Egg Cafe,43,3.5,NC,True,none,average,casual,False,True,False,,True,True,True,True,2.0,"[Breakfast & Brunch, Cafes, American (Traditional), Restaurants]"
iqJe7wy6h0qDguypbFwHvg,Charlotte,"Uptown
Charlotte, NC",35.2270869,-80.8431267,Root Down Food Cart,5,4.5,NC,True,beer_and_wine,,casual,False,False,False,,,True,True,True,1.0,"[Food Stands, Restaurants]"
jkVbWn8ILGFOPzp4hNb9Bw,Charlotte,"300 E Morehead St
South End
Charlotte, NC 28202",35.219276,-80.8497327,The Tavern,9,4.0,NC,True,full_bar,average,casual,False,True,True,,True,True,False,True,2.0,"[Bars, American (Traditional), Nightlife, Lounges, Restaurants]"
RXRCqBXn_DBO7I_Fmfgfpg,Charlotte,"5349 Ballantyne Commons Pkwy
Charlotte, NC 28277",35.062218,-80.773346,Aroojis Wine Room,3,4.0,NC,,,,,,,,,,True,False,True,3.0,"[Restaurants, Italian]"
aC5tYGPvkuN9on3_ssbv9A,Charlotte,"1609-A Sardis Rd N
Charlotte, NC 28270",35.140279,-80.739163,Russell's Pub N Grill,8,2.5,NC,True,full_bar,,casual,False,True,False,,True,True,False,True,1.0,"[Bars, American (New), Restaurants, Sports Bars, Nightlife]"
r3KPqSZsr3ZL21NMbnAwWQ,Charlotte,"210 E Trade St
Ste 286
Uptown
Charlotte, NC 28202",35.225378,-80.841961,Tin Roof,18,3.0,NC,True,full_bar,loud,casual,False,True,False,True,True,True,False,True,2.0,"[Bars, American (Traditional), Nightlife, Restaurants]"
sgjnJ0vgR1Ci2BwHLF7qhw,Charlotte,"5715 N Sharon Amity Rd
Eastland
Charlotte, NC 28215",35.2368507385,-80.7379760742,Cook Out,3,4.5,NC,True,none,average,casual,False,False,False,,False,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]"
VJEeG4WT3-jc3CT-WtZ9RQ,Charlotte,"3607 N Sharon Amity
Eastland
Charlotte, NC 28205",35.2090454102,-80.7574539185,Copan Restaurant,5,2.5,NC,True,,,,,,False,,,True,True,False,2.0,"[Latin American, Restaurants]"
NKyOOV0iOQt1l892IzJfpg,Charlotte,"7008 E Wt Harris Blvd
Ste 1
Eastland
Charlotte, NC 28215",35.224298,-80.727765,Why Not Pizza,4,5.0,NC,True,none,quiet,casual,False,True,False,,False,True,True,True,2.0,"[Pizza, Restaurants]"
RFD9YIpaeGLxzmUIGOJbWA,Charlotte,"401 N Tryon St
Fourth Ward
Charlotte, NC 28202",35.230194,-80.839336,Jack's New Yorker Deli,13,4.5,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Delis, Comfort Food, Restaurants]"
GNnD7q4ACXi8GCv7x_Gifg,Charlotte,"9414 Northlake W Dr
Charlotte, NC 28216",35.3470487167,-80.8610808849,McDonald's,9,2.5,NC,True,,,casual,False,True,False,,,True,True,False,1.0,"[Burgers, Fast Food, Restaurants]"
Z4VFRu_1W4VTQdHi3vBsgg,Charlotte,"1531 East Blvd
Dilworth
Charlotte, NC 28203",35.1998167,-80.8411983,The Mayobird,29,4.0,NC,True,beer_and_wine,average,casual,False,True,False,,True,True,True,True,2.0,"[Food, Chicken Wings, Food Trucks, Salad, Restaurants]"
m-6sg7ILvIl9JVUjdRyINw,Charlotte,"3130 Driwood Ct
Highland Creek
Charlotte, NC 28269",35.3425724,-80.7708508,Persis Biryani Indian Grill,64,4.0,NC,True,beer_and_wine,average,casual,False,True,False,,True,True,True,True,2.0,"[Indian, Restaurants]"
W9-6X8ApMctzbEEv0L77qA,Charlotte,"3200 Monroe Rd
Elizabeth
Charlotte, NC 28205",35.203609,-80.801695,East African Cusine Eritrean And Ethiopian,6,4.0,NC,True,full_bar,,casual,False,True,,,True,True,True,True,2.0,"[Bars, Restaurants, Nightlife, African]"
kRmwWnKYyDekqOn_HXbmjQ,Charlotte,"10210 Couloak Rd
Charlotte, NC 28216",35.3242679,-80.947736,CC's Sweet Potato Pies & Cafe,3,4.0,NC,True,none,quiet,casual,False,True,,,True,True,True,True,1.0,"[American (Traditional), Restaurants]"
2pjLeLgjPJYelEiuWFYB-g,Charlotte,"3920 Sharon Rd
Ste 160
South Park
Charlotte, NC 28211",35.156307,-80.823686,Another Broken Egg Cafe,43,3.5,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Breakfast & Brunch, Cafes, American (Traditional), Restaurants]"
arqs_2jp70hxFmdqF6140g,Charlotte,"10610-10618 Park Rd
Charlotte, NC 28210",35.093697,-80.874093,Cook-Out,3,3.0,NC,False,full_bar,quiet,formal,True,True,True,,True,True,True,True,1.0,"[Burgers, Fast Food, Barbeque, Restaurants]"
J5eWp8-VHKt5BLeFipSUdw,Charlotte,"10645 Park Rd
Charlotte, NC 28210",35.091492,-80.868821,Cookout,10,4.0,NC,True,none,average,casual,False,False,False,,False,True,True,True,1.0,"[American (Traditional), Restaurants]"
NIBS-T2hGFn5smlMAzU8Eg,Charlotte,"1821 Bishop Madison Ln
Biddleville
Charlotte, NC 28216",35.2731519501,-80.8540063415,Laurene's Cafeteria,5,5.0,NC,True,,average,,,,False,,True,True,True,,,"[Cafes, Restaurants]"
rd3PEVYGnW3BOzC4z5oLKQ,Charlotte,"Quail Corners Shopping Center
8426 Park Rd
Charlotte, NC 28210",35.1173773051,-80.8569472656,Ilios Noche Quail Co,72,4.5,NC,True,full_bar,average,casual,False,True,True,,True,True,False,True,2.0,"[Greek, Mediterranean, Restaurants]"
xkKpuYznFSjqX91D4aZfHQ,Charlotte,"Airport Loop Rd
Charlotte Douglas International Airport
Charlotte, NC 28208",35.2203190042,-80.9435970336,Tequileria,40,2.5,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[Mexican, Sandwiches, Restaurants]"
n4WSlbWa9rDNJk4uUKTpsw,Charlotte,"320 S Tryon St
Uptown
Charlotte, NC 28202",35.2247077339,-80.8447021427,Crisp Latta Arcade,12,3.5,NC,True,none,,casual,False,False,False,,False,True,False,False,2.0,"[Sandwiches, Salad, Restaurants]"
dep75TgD7HUZ2K9NYNRqgg,Charlotte,"BB& T Centre
200 South College St , Ste 312
Uptown
Charlotte, NC 28202",35.2255285135,-80.8440958469,Freshii,15,3.0,NC,True,,average,casual,False,,False,,False,True,True,True,1.0,"[American (New), Salad, Restaurants]"
mX_Lpoen3117PmNP646rqQ,Charlotte,"210 E Trade St
Uptown
Charlotte, NC 28202",35.2251632751,-80.8422184922,Moe's Southwestern Grill,7,3.0,NC,,,,,,,False,,False,,,,,"[Pizza, Restaurants]"
l9QnSzTOG8aKjksyNOTPWQ,Charlotte,"Tyvola
Starmount
Charlotte, NC 28217",35.1629522626,-80.885883729,Denny's,20,2.5,NC,True,none,loud,casual,False,True,False,,True,True,True,True,1.0,"[American (Traditional), Restaurants]"
IH4Z8izINZnewZ8Wabva5A,Charlotte,"1111 Metropolitan Ave
Ste 110
Myers Park
Charlotte, NC 28204",35.21244,-80.835393,Tropical Smoothie Cafe,18,4.0,NC,True,none,average,casual,False,False,False,,True,True,True,True,1.0,[Restaurants]
HK8rS73FGd_YA2oIRFKH3Q,Charlotte,"15719 John J Delaney Dr
Ballantyne
Charlotte, NC 28277",35.0579584321,-80.8515398393,Stone Mountain Grill,56,3.5,NC,True,full_bar,average,casual,False,True,True,,True,True,True,True,2.0,"[Burgers, American (New), Pizza, Restaurants]"
wf1wLAnFhxWRWQ7mzaYexA,Charlotte,"1714 S Blvd
South End
Charlotte, NC 28203",35.212521,-80.857639,Nan and Byron's,157,3.5,NC,True,full_bar,average,casual,False,True,True,,True,True,True,True,2.0,"[American (New), Restaurants]"
EysktQ4NT0hhsvRJC7DhKQ,Charlotte,"5135 Albemarle Rd
Eastland
Charlotte, NC 28205",35.2017571022,-80.7619229704,Fonda La Taquiza,4,4.5,NC,True,beer_and_wine,average,casual,True,True,True,,True,True,True,True,2.0,"[Latin American, Restaurants]"
